,LegitCount,MI,SpamCount,Term
12091,3.0,0.0030480235833094016,0.0,salum
21949,3.0,0.0030480235833094016,0.0,exploratory
15326,3.0,0.0030480235833094016,0.0,goer
18865,3.0,0.0030480235833094016,0.0,natalie
21954,3.0,0.0030480235833094016,0.0,regna
41403,3.0,0.0030480235833094016,0.0,seong
43058,3.0,0.0030480235833094016,0.0,synchronous
1447,3.0,0.0030480235833094016,0.0,varley
44533,3.0,0.0030480235833094016,0.0,cosy
18900,3.0,0.0030480235833094016,0.0,guangxus
35441,3.0,0.0030480235833094016,0.0,gilman
26254,3.0,0.0030480235833094016,0.0,soldier
15281,3.0,0.0030480235833094016,0.0,heartily
42735,3.0,0.0030480235833094016,0.0,jatstraat
30051,3.0,0.0030480235833094016,0.0,etwa
26306,3.0,0.0030480235833094016,0.0,prehistoric
21979,3.0,0.0030480235833094016,0.0,toshiyukus
10450,3.0,0.0030480235833094016,0.0,rawa
35445,3.0,0.0030480235833094016,0.0,rendition
20636,3.0,0.0030480235833094016,0.0,natuerliche
15270,3.0,0.0030480235833094016,0.0,intake
7601,3.0,0.0030480235833094016,0.0,palma
35458,3.0,0.0030480235833094016,0.0,koeneman
15255,3.0,0.0030480235833094016,0.0,investigacio
10438,3.0,0.0030480235833094016,0.0,recite
35467,3.0,0.0030480235833094016,0.0,friederike
30054,3.0,0.0030480235833094016,0.0,soonja
12065,3.0,0.0030480235833094016,0.0,kann
26244,3.0,0.0030480235833094016,0.0,rewrit
4285,3.0,0.0030480235833094016,0.0,saxon
2240,3.0,0.0030480235833094016,0.0,subway
15215,3.0,0.0030480235833094016,0.0,directions
1733,3.0,0.0030480235833094016,0.0,delusion
35408,3.0,0.0030480235833094016,0.0,agentivity
15302,3.0,0.0030480235833094016,0.0,mckeon
15226,3.0,0.0030480235833094016,0.0,jonker
26222,3.0,0.0030480235833094016,0.0,watford
4315,3.0,0.0030480235833094016,0.0,triangle
2242,3.0,0.0030480235833094016,0.0,xico
19996,3.0,0.0030480235833094016,0.0,ziele
39617,3.0,0.0030480235833094016,0.0,carve
42143,3.0,0.0030480235833094016,0.0,pilsen
15295,3.0,0.0030480235833094016,0.0,rowley
41179,3.0,0.0030480235833094016,0.0,fortmann
39584,3.0,0.0030480235833094016,0.0,hippisley
35431,3.0,0.0030480235833094016,0.0,arnhem
10434,3.0,0.0030480235833094016,0.0,shediac
18901,3.0,0.0030480235833094016,0.0,klatter
260,3.0,0.0030480235833094016,0.0,macedonium
21928,3.0,0.0030480235833094016,0.0,mccartney
26417,3.0,0.0030480235833094016,0.0,khoisan
15074,3.0,0.0030480235833094016,0.0,youthese
15368,3.0,0.0030480235833094016,0.0,referentially
30010,3.0,0.0030480235833094016,0.0,irma
18852,3.0,0.0030480235833094016,0.0,eagles
4333,3.0,0.0030480235833094016,0.0,represention
18964,3.0,0.0030480235833094016,0.0,publier
7512,3.0,0.0030480235833094016,0.0,aiml
26507,3.0,0.0030480235833094016,0.0,embassy
276,3.0,0.0030480235833094016,0.0,interlinear
39674,3.0,0.0030480235833094016,0.0,swot
26139,3.0,0.0030480235833094016,0.0,engagement
42128,3.0,0.0030480235833094016,0.0,fiji
15360,3.0,0.0030480235833094016,0.0,drachman
39673,3.0,0.0030480235833094016,0.0,estry
7774,3.0,0.0030480235833094016,0.0,wilhelmstrasse
44554,3.0,0.0030480235833094016,0.0,socioling
7773,3.0,0.0030480235833094016,0.0,stromswold
35270,3.0,0.0030480235833094016,0.0,ystein
277,3.0,0.0030480235833094016,0.0,monosyllabic
22011,3.0,0.0030480235833094016,0.0,ishizakus
26495,3.0,0.0030480235833094016,0.0,grin
7782,3.0,0.0030480235833094016,0.0,castillo
2193,3.0,0.0030480235833094016,0.0,genabith
882,3.0,0.0030480235833094016,0.0,jeep
43797,3.0,0.0030480235833094016,0.0,antony
26546,3.0,0.0030480235833094016,0.0,shoichus
35600,3.0,0.0030480235833094016,0.0,ranlp
26120,3.0,0.0030480235833094016,0.0,kleanthe
10489,3.0,0.0030480235833094016,0.0,latl
1439,3.0,0.0030480235833094016,0.0,cascadilla
15378,3.0,0.0030480235833094016,0.0,malka
7501,3.0,0.0030480235833094016,0.0,vallvidrera
35252,3.0,0.0030480235833094016,0.0,precisement
10375,3.0,0.0030480235833094016,0.0,deficient
26124,3.0,0.0030480235833094016,0.0,athenian
26536,3.0,0.0030480235833094016,0.0,allegation
7785,3.0,0.0030480235833094016,0.0,stef
18848,3.0,0.0030480235833094016,0.0,cesar
7783,3.0,0.0030480235833094016,0.0,antithetical
42739,3.0,0.0030480235833094016,0.0,immerse
15090,3.0,0.0030480235833094016,0.0,evolvable
7520,3.0,0.0030480235833094016,0.0,pietro
35296,3.0,0.0030480235833094016,0.0,systeman
21918,3.0,0.0030480235833094016,0.0,sharply
30011,3.0,0.0030480235833094016,0.0,contextualize
10384,3.0,0.0030480235833094016,0.0,grosu
4253,3.0,0.0030480235833094016,0.0,filosofus
7731,3.0,0.0030480235833094016,0.0,lingvistic
26437,3.0,0.0030480235833094016,0.0,indianapoli
35319,3.0,0.0030480235833094016,0.0,talus
41171,3.0,0.0030480235833094016,0.0,projekt
26425,3.0,0.0030480235833094016,0.0,upmf
4254,3.0,0.0030480235833094016,0.0,affirm
31992,3.0,0.0030480235833094016,0.0,avait
15141,3.0,0.0030480235833094016,0.0,guerra
12099,3.0,0.0030480235833094016,0.0,volitional
43067,3.0,0.0030480235833094016,0.0,tatar
39564,3.0,0.0030480235833094016,0.0,transcriber
20646,3.0,0.0030480235833094016,0.0,goffman
15146,3.0,0.0030480235833094016,0.0,rosaleen
35311,3.0,0.0030480235833094016,0.0,fabbro
12107,3.0,0.0030480235833094016,0.0,mohrus
26494,3.0,0.0030480235833094016,0.0,kornaus
7748,3.0,0.0030480235833094016,0.0,assigment
21899,3.0,0.0030480235833094016,0.0,norihiro
10382,3.0,0.0030480235833094016,0.0,ident
41411,3.0,0.0030480235833094016,0.0,influx
26150,3.0,0.0030480235833094016,0.0,jiang
26487,3.0,0.0030480235833094016,0.0,baht
925,3.0,0.0030480235833094016,0.0,thematically
43049,3.0,0.0030480235833094016,0.0,abbott
15103,3.0,0.0030480235833094016,0.0,geste
30081,3.0,0.0030480235833094016,0.0,rankin
15351,3.0,0.0030480235833094016,0.0,beerman
15105,3.0,0.0030480235833094016,0.0,bjoseph
34735,3.0,0.0030480235833094016,0.0,pale
35282,3.0,0.0030480235833094016,0.0,laut
1451,3.0,0.0030480235833094016,0.0,fontenelle
30077,3.0,0.0030480235833094016,0.0,existe
26475,3.0,0.0030480235833094016,0.0,kopecek
21910,3.0,0.0030480235833094016,0.0,unsettle
42745,3.0,0.0030480235833094016,0.0,hatzivassiloglou
7431,3.0,0.0030480235833094016,0.0,engl
7301,3.0,0.0030480235833094016,0.0,ehara
10284,3.0,0.0030480235833094016,0.0,bucknell
19117,3.0,0.0030480235833094016,0.0,etxepare
39803,3.0,0.0030480235833094016,0.0,genoa
26932,3.0,0.0030480235833094016,0.0,benus
8099,3.0,0.0030480235833094016,0.0,kyusyu
27070,3.0,0.0030480235833094016,0.0,altus
25777,3.0,0.0030480235833094016,0.0,federico
19963,3.0,0.0030480235833094016,0.0,kolaczyk
22099,3.0,0.0030480235833094016,0.0,popperian
44573,3.0,0.0030480235833094016,0.0,osvaldo
10557,3.0,0.0030480235833094016,0.0,sabotage
21700,3.0,0.0030480235833094016,0.0,benefactive
43679,3.0,0.0030480235833094016,0.0,contestation
27072,3.0,0.0030480235833094016,0.0,literatur
7340,3.0,0.0030480235833094016,0.0,audition
4104,3.0,0.0030480235833094016,0.0,vinet
19128,3.0,0.0030480235833094016,0.0,articficial
25778,3.0,0.0030480235833094016,0.0,vogt
854,3.0,0.0030480235833094016,0.0,spatially
25779,3.0,0.0030480235833094016,0.0,prentice
22136,3.0,0.0030480235833094016,0.0,marian
44510,3.0,0.0030480235833094016,0.0,aclcolingw
27014,3.0,0.0030480235833094016,0.0,ichl
42068,3.0,0.0030480235833094016,0.0,eckardt
19099,3.0,0.0030480235833094016,0.0,conicit
8042,3.0,0.0030480235833094016,0.0,bruyn
40737,3.0,0.0030480235833094016,0.0,spellout
10235,3.0,0.0030480235833094016,0.0,stratify
8156,3.0,0.0030480235833094016,0.0,tonology
14743,3.0,0.0030480235833094016,0.0,sinclair
26919,3.0,0.0030480235833094016,0.0,lanham
26896,3.0,0.0030480235833094016,0.0,powell
8171,3.0,0.0030480235833094016,0.0,leow
27068,3.0,0.0030480235833094016,0.0,healey
27031,3.0,0.0030480235833094016,0.0,untenable
8136,3.0,0.0030480235833094016,0.0,shim
29916,3.0,0.0030480235833094016,0.0,lodz
27029,3.0,0.0030480235833094016,0.0,appalachian
2157,3.0,0.0030480235833094016,0.0,quod
10288,3.0,0.0030480235833094016,0.0,comorovskus
14756,3.0,0.0030480235833094016,0.0,ukan
18749,3.0,0.0030480235833094016,0.0,nominale
35891,3.0,0.0030480235833094016,0.0,diaspora
27118,3.0,0.0030480235833094016,0.0,koike
63,3.0,0.0030480235833094016,0.0,bentley
42232,3.0,0.0030480235833094016,0.0,remarks
20031,3.0,0.0030480235833094016,0.0,peggy
7265,3.0,0.0030480235833094016,0.0,continuant
2135,3.0,0.0030480235833094016,0.0,midus
34794,3.0,0.0030480235833094016,0.0,existant
2299,3.0,0.0030480235833094016,0.0,expedition
12258,3.0,0.0030480235833094016,0.0,deja
29895,3.0,0.0030480235833094016,0.0,obler
2154,3.0,0.0030480235833094016,0.0,marck
12205,3.0,0.0030480235833094016,0.0,applelink
39849,3.0,0.0030480235833094016,0.0,supposition
7276,3.0,0.0030480235833094016,0.0,agora
7281,3.0,0.0030480235833094016,0.0,visualize
32147,3.0,0.0030480235833094016,0.0,nilly
25860,3.0,0.0030480235833094016,0.0,infrastucture
25867,3.0,0.0030480235833094016,0.0,gail
39817,3.0,0.0030480235833094016,0.0,empiricism
10281,3.0,0.0030480235833094016,0.0,penutian
12242,3.0,0.0030480235833094016,0.0,notebook
7331,3.0,0.0030480235833094016,0.0,ebert
34908,3.0,0.0030480235833094016,0.0,karst
42749,3.0,0.0030480235833094016,0.0,appelt
35803,3.0,0.0030480235833094016,0.0,principally
8141,3.0,0.0030480235833094016,0.0,evora
14693,3.0,0.0030480235833094016,0.0,cont
4110,3.0,0.0030480235833094016,0.0,psycholinguistik
8082,3.0,0.0030480235833094016,0.0,donium
42255,3.0,0.0030480235833094016,0.0,hideko
18753,3.0,0.0030480235833094016,0.0,hongkong
25855,3.0,0.0030480235833094016,0.0,nodus
35805,3.0,0.0030480235833094016,0.0,grondona
43831,3.0,0.0030480235833094016,0.0,hypothese
26993,3.0,0.0030480235833094016,0.0,nombre
25804,3.0,0.0030480235833094016,0.0,dziubalska
34851,3.0,0.0030480235833094016,0.0,ecdl
8083,3.0,0.0030480235833094016,0.0,portability
34899,3.0,0.0030480235833094016,0.0,topology
25850,3.0,0.0030480235833094016,0.0,krahmer
8090,3.0,0.0030480235833094016,0.0,xtag
35808,3.0,0.0030480235833094016,0.0,sifianou
35815,3.0,0.0030480235833094016,0.0,toledo
34896,3.0,0.0030480235833094016,0.0,crypt
15635,3.0,0.0030480235833094016,0.0,coercive
8062,3.0,0.0030480235833094016,0.0,normalization
43674,3.0,0.0030480235833094016,0.0,yoshiko
39812,3.0,0.0030480235833094016,0.0,wooldridge
30161,3.0,0.0030480235833094016,0.0,scotium
12249,3.0,0.0030480235833094016,0.0,proofread
29869,3.0,0.0030480235833094016,0.0,fazel
34832,3.0,0.0030480235833094016,0.0,haldur
43832,3.0,0.0030480235833094016,0.0,glottalic
34837,3.0,0.0030480235833094016,0.0,solovyova
14602,3.0,0.0030480235833094016,0.0,bangladesh
20590,3.0,0.0030480235833094016,0.0,kryk
42718,3.0,0.0030480235833094016,0.0,scarcely
43641,3.0,0.0030480235833094016,0.0,corley
32137,3.0,0.0030480235833094016,0.0,phylli
25875,3.0,0.0030480235833094016,0.0,hirsch
26960,3.0,0.0030480235833094016,0.0,idan
1429,3.0,0.0030480235833094016,0.0,recoverable
25869,3.0,0.0030480235833094016,0.0,fidelholtz
19956,3.0,0.0030480235833094016,0.0,spivey
27075,3.0,0.0030480235833094016,0.0,hamlet
34921,3.0,0.0030480235833094016,0.0,vito
8142,3.0,0.0030480235833094016,0.0,intelligible
11950,3.0,0.0030480235833094016,0.0,cliche
14609,3.0,0.0030480235833094016,0.0,pama
19131,3.0,0.0030480235833094016,0.0,uciwpl
35816,3.0,0.0030480235833094016,0.0,ilsa
11952,3.0,0.0030480235833094016,0.0,frangoi
21729,3.0,0.0030480235833094016,0.0,unfinish
25817,3.0,0.0030480235833094016,0.0,itamar
32107,3.0,0.0030480235833094016,0.0,jannedy
27049,3.0,0.0030480235833094016,0.0,proc
233,3.0,0.0030480235833094016,0.0,ravid
26842,3.0,0.0030480235833094016,0.0,clarke
22086,3.0,0.0030480235833094016,0.0,harpercollin
7304,3.0,0.0030480235833094016,0.0,gorus
18788,3.0,0.0030480235833094016,0.0,sporadic
34984,3.0,0.0030480235833094016,0.0,hunterian
34869,3.0,0.0030480235833094016,0.0,norse
8195,3.0,0.0030480235833094016,0.0,fhcg
62,3.0,0.0030480235833094016,0.0,yashuus
42089,3.0,0.0030480235833094016,0.0,displace
7255,3.0,0.0030480235833094016,0.0,igbo
12269,3.0,0.0030480235833094016,0.0,hornstein
39489,3.0,0.0030480235833094016,0.0,manchu
1431,3.0,0.0030480235833094016,0.0,polytechnique
29843,3.0,0.0030480235833094016,0.0,rakhilina
3002,3.0,0.0030480235833094016,0.0,deploy
25818,3.0,0.0030480235833094016,0.0,allocation
21643,3.0,0.0030480235833094016,0.0,stevecl
12188,3.0,0.0030480235833094016,0.0,geraint
8118,3.0,0.0030480235833094016,0.0,achard
31822,3.0,0.0030480235833094016,0.0,lajara
32189,3.0,0.0030480235833094016,0.0,dasher
8184,3.0,0.0030480235833094016,0.0,ufrj
41432,3.0,0.0030480235833094016,0.0,pineiro
14803,3.0,0.0030480235833094016,0.0,nutshell
4153,3.0,0.0030480235833094016,0.0,annex
8123,3.0,0.0030480235833094016,0.0,naar
21741,3.0,0.0030480235833094016,0.0,familium
34867,3.0,0.0030480235833094016,0.0,conclusione
12178,3.0,0.0030480235833094016,0.0,rabinovitch
32191,3.0,0.0030480235833094016,0.0,blueprint
31830,3.0,0.0030480235833094016,0.0,pnayar
15522,3.0,0.0030480235833094016,0.0,traces
35837,3.0,0.0030480235833094016,0.0,pictorial
11975,3.0,0.0030480235833094016,0.0,schmitpe
18759,3.0,0.0030480235833094016,0.0,roncaratus
35755,3.0,0.0030480235833094016,0.0,kachru
14539,3.0,0.0030480235833094016,0.0,lish
8127,3.0,0.0030480235833094016,0.0,coimbra
4366,3.0,0.0030480235833094016,0.0,jaars
25931,3.0,0.0030480235833094016,0.0,jovanovich
41421,3.0,0.0030480235833094016,0.0,lippus
32190,3.0,0.0030480235833094016,0.0,nakayama
19158,3.0,0.0030480235833094016,0.0,vijayshanker
32157,3.0,0.0030480235833094016,0.0,portugue
43654,3.0,0.0030480235833094016,0.0,dejeuner
34745,3.0,0.0030480235833094016,0.0,lipskus
15675,3.0,0.0030480235833094016,0.0,andonus
41184,3.0,0.0030480235833094016,0.0,baek
4157,3.0,0.0030480235833094016,0.0,sono
32101,3.0,0.0030480235833094016,0.0,lieb
971,3.0,0.0030480235833094016,0.0,fremdsprache
7993,3.0,0.0030480235833094016,0.0,antropologium
18790,3.0,0.0030480235833094016,0.0,pierette
15671,3.0,0.0030480235833094016,0.0,onomastic
27084,3.0,0.0030480235833094016,0.0,prepositions
12199,3.0,0.0030480235833094016,0.0,conceptually
35895,3.0,0.0030480235833094016,0.0,drijkoningen
35769,3.0,0.0030480235833094016,0.0,footing
43039,3.0,0.0030480235833094016,0.0,micra
34972,3.0,0.0030480235833094016,0.0,rohe
3342,3.0,0.0030480235833094016,0.0,quelle
18765,3.0,0.0030480235833094016,0.0,rochemont
15554,3.0,0.0030480235833094016,0.0,lickley
22115,3.0,0.0030480235833094016,0.0,fassus
25753,3.0,0.0030480235833094016,0.0,verdejo
26849,3.0,0.0030480235833094016,0.0,grule
4138,3.0,0.0030480235833094016,0.0,dark
30178,3.0,0.0030480235833094016,0.0,moin
19126,3.0,0.0030480235833094016,0.0,nicolum
26877,3.0,0.0030480235833094016,0.0,strade
32111,3.0,0.0030480235833094016,0.0,roundabout
43095,3.0,0.0030480235833094016,0.0,parodus
42253,3.0,0.0030480235833094016,0.0,unixg
4373,3.0,0.0030480235833094016,0.0,ensemble
14562,3.0,0.0030480235833094016,0.0,elte
14785,3.0,0.0030480235833094016,0.0,pham
21732,3.0,0.0030480235833094016,0.0,djoerd
12194,3.0,0.0030480235833094016,0.0,aggregation
8114,3.0,0.0030480235833094016,0.0,unam
27129,3.0,0.0030480235833094016,0.0,nikolum
11945,3.0,0.0030480235833094016,0.0,computability
32121,3.0,0.0030480235833094016,0.0,execution
39862,3.0,0.0030480235833094016,0.0,oard
34786,3.0,0.0030480235833094016,0.0,fudge
43099,3.0,0.0030480235833094016,0.0,divsun
2880,3.0,0.0030480235833094016,0.0,walloon
10532,3.0,0.0030480235833094016,0.0,friendlier
27138,3.0,0.0030480235833094016,0.0,hazard
4148,3.0,0.0030480235833094016,0.0,yukus
27066,3.0,0.0030480235833094016,0.0,entrust
1728,3.0,0.0030480235833094016,0.0,atsuko
862,3.0,0.0030480235833094016,0.0,compensatory
27040,3.0,0.0030480235833094016,0.0,oracle
35765,3.0,0.0030480235833094016,0.0,admiration
34874,3.0,0.0030480235833094016,0.0,adwait
10260,3.0,0.0030480235833094016,0.0,ziegeler
29929,3.0,0.0030480235833094016,0.0,discontinuity
43661,3.0,0.0030480235833094016,0.0,sulawesus
1465,3.0,0.0030480235833094016,0.0,servida
35848,3.0,0.0030480235833094016,0.0,nuevo
10246,3.0,0.0030480235833094016,0.0,sounds
42086,3.0,0.0030480235833094016,0.0,yowlumne
20864,2.0,0.0020320157222062677,0.0,spatar
40322,2.0,0.0020320157222062677,0.0,nacsis
22934,2.0,0.0020320157222062677,0.0,affaire
40321,2.0,0.0020320157222062677,0.0,prie
40588,2.0,0.0020320157222062677,0.0,singe
22932,2.0,0.0020320157222062677,0.0,kreolsprachen
44766,2.0,0.0020320157222062677,0.0,lira
22271,2.0,0.0020320157222062677,0.0,actuale
40536,2.0,0.0020320157222062677,0.0,siehe
38747,2.0,0.0020320157222062677,0.0,varietal
22947,2.0,0.0020320157222062677,0.0,oliva
44757,2.0,0.0020320157222062677,0.0,splice
38574,2.0,0.0020320157222062677,0.0,signo
39353,2.0,0.0020320157222062677,0.0,fagyal
41565,2.0,0.0020320157222062677,0.0,ludovic
22938,2.0,0.0020320157222062677,0.0,rigidity
20330,2.0,0.0020320157222062677,0.0,hulk
22169,2.0,0.0020320157222062677,0.0,fernand
20868,2.0,0.0020320157222062677,0.0,phillipson
22935,2.0,0.0020320157222062677,0.0,curiously
38736,2.0,0.0020320157222062677,0.0,granville
40539,2.0,0.0020320157222062677,0.0,zodiac
39477,2.0,0.0020320157222062677,0.0,buechel
40332,2.0,0.0020320157222062677,0.0,lingualism
44667,2.0,0.0020320157222062677,0.0,grapple
22948,2.0,0.0020320157222062677,0.0,hispanoamerica
39481,2.0,0.0020320157222062677,0.0,demorgan
41157,2.0,0.0020320157222062677,0.0,abdulaziz
39416,2.0,0.0020320157222062677,0.0,methodical
22000,2.0,0.0020320157222062677,0.0,huber
23082,2.0,0.0020320157222062677,0.0,aspekt
41401,2.0,0.0020320157222062677,0.0,jamai
22149,2.0,0.0020320157222062677,0.0,timon
21174,2.0,0.0020320157222062677,0.0,minkova
41046,2.0,0.0020320157222062677,0.0,runner
40609,2.0,0.0020320157222062677,0.0,witty
39457,2.0,0.0020320157222062677,0.0,heartburn
39338,2.0,0.0020320157222062677,0.0,performer
40608,2.0,0.0020320157222062677,0.0,vitally
21171,2.0,0.0020320157222062677,0.0,gabrielum
40320,2.0,0.0020320157222062677,0.0,rhoberman
39580,2.0,0.0020320157222062677,0.0,variational
40278,2.0,0.0020320157222062677,0.0,kenseus
23081,2.0,0.0020320157222062677,0.0,reasoning
23080,2.0,0.0020320157222062677,0.0,zich
40547,2.0,0.0020320157222062677,0.0,inert
44504,2.0,0.0020320157222062677,0.0,femme
22895,2.0,0.0020320157222062677,0.0,abbildung
40291,2.0,0.0020320157222062677,0.0,kirstus
20278,2.0,0.0020320157222062677,0.0,seegmillerm
38771,2.0,0.0020320157222062677,0.0,solidly
20631,2.0,0.0020320157222062677,0.0,prima
22891,2.0,0.0020320157222062677,0.0,linstok
20933,2.0,0.0020320157222062677,0.0,cincinnatus
20635,2.0,0.0020320157222062677,0.0,prerequisites
21182,2.0,0.0020320157222062677,0.0,cognitif
23083,2.0,0.0020320157222062677,0.0,automata
41398,2.0,0.0020320157222062677,0.0,intra
40883,2.0,0.0020320157222062677,0.0,hare
20587,2.0,0.0020320157222062677,0.0,papen
22146,2.0,0.0020320157222062677,0.0,attendus
40274,2.0,0.0020320157222062677,0.0,mariam
38772,2.0,0.0020320157222062677,0.0,infosys
40544,2.0,0.0020320157222062677,0.0,misspell
41176,2.0,0.0020320157222062677,0.0,redouane
22883,2.0,0.0020320157222062677,0.0,sgral
40812,2.0,0.0020320157222062677,0.0,muttersprache
39454,2.0,0.0020320157222062677,0.0,overboard
20335,2.0,0.0020320157222062677,0.0,poupynin
20931,2.0,0.0020320157222062677,0.0,schnelle
22896,2.0,0.0020320157222062677,0.0,aafke
44373,2.0,0.0020320157222062677,0.0,dekydtspotter
40549,2.0,0.0020320157222062677,0.0,assisted
22275,2.0,0.0020320157222062677,0.0,tiede
20848,2.0,0.0020320157222062677,0.0,ioanni
41194,2.0,0.0020320157222062677,0.0,praxis
38566,2.0,0.0020320157222062677,0.0,vlot
40816,2.0,0.0020320157222062677,0.0,hearty
40310,2.0,0.0020320157222062677,0.0,inus
20535,2.0,0.0020320157222062677,0.0,beograd
40311,2.0,0.0020320157222062677,0.0,thence
40314,2.0,0.0020320157222062677,0.0,nytime
41204,2.0,0.0020320157222062677,0.0,batista
41406,2.0,0.0020320157222062677,0.0,straightforwardly
44501,2.0,0.0020320157222062677,0.0,pdaniel
22158,2.0,0.0020320157222062677,0.0,incomparable
39450,2.0,0.0020320157222062677,0.0,hamann
38751,2.0,0.0020320157222062677,0.0,aman
41156,2.0,0.0020320157222062677,0.0,stygall
39350,2.0,0.0020320157222062677,0.0,labiodental
38573,2.0,0.0020320157222062677,0.0,quad
41561,2.0,0.0020320157222062677,0.0,brownstein
20332,2.0,0.0020320157222062677,0.0,gubrynowicz
21163,2.0,0.0020320157222062677,0.0,delany
40527,2.0,0.0020320157222062677,0.0,isle
40602,2.0,0.0020320157222062677,0.0,brugmann
39467,2.0,0.0020320157222062677,0.0,pierrot
21162,2.0,0.0020320157222062677,0.0,investigatione
38764,2.0,0.0020320157222062677,0.0,polo
22906,2.0,0.0020320157222062677,0.0,perso
21994,2.0,0.0020320157222062677,0.0,zuordnung
22279,2.0,0.0020320157222062677,0.0,ufsium
44343,2.0,0.0020320157222062677,0.0,inseparability
20333,2.0,0.0020320157222062677,0.0,thorisson
20944,2.0,0.0020320157222062677,0.0,motto
22912,2.0,0.0020320157222062677,0.0,textwidth
20586,2.0,0.0020320157222062677,0.0,spenser
20927,2.0,0.0020320157222062677,0.0,paducheva
20589,2.0,0.0020320157222062677,0.0,silonus
44345,2.0,0.0020320157222062677,0.0,facetiously
40879,2.0,0.0020320157222062677,0.0,semcom
20286,2.0,0.0020320157222062677,0.0,theodossium
40541,2.0,0.0020320157222062677,0.0,sistema
39382,2.0,0.0020320157222062677,0.0,cuff
20876,2.0,0.0020320157222062677,0.0,espaqol
21064,2.0,0.0020320157222062677,0.0,nyse
41413,2.0,0.0020320157222062677,0.0,strikte
23029,2.0,0.0020320157222062677,0.0,daarc
22211,2.0,0.0020320157222062677,0.0,culturel
22048,2.0,0.0020320157222062677,0.0,lenore
22091,2.0,0.0020320157222062677,0.0,uebersetzungssysteme
20298,2.0,0.0020320157222062677,0.0,defrancq
38653,2.0,0.0020320157222062677,0.0,zarbaliyev
40394,2.0,0.0020320157222062677,0.0,cicero
22995,2.0,0.0020320157222062677,0.0,habeo
40395,2.0,0.0020320157222062677,0.0,abril
21015,2.0,0.0020320157222062677,0.0,salway
38609,2.0,0.0020320157222062677,0.0,immigrate
20312,2.0,0.0020320157222062677,0.0,dataspace
44831,2.0,0.0020320157222062677,0.0,hideo
20612,2.0,0.0020320157222062677,0.0,tolstoy
22055,2.0,0.0020320157222062677,0.0,cabredo
44828,2.0,0.0020320157222062677,0.0,relevanz
44355,2.0,0.0020320157222062677,0.0,oncall
23000,2.0,0.0020320157222062677,0.0,javanese
39521,2.0,0.0020320157222062677,0.0,lili
22090,2.0,0.0020320157222062677,0.0,disburse
21014,2.0,0.0020320157222062677,0.0,kesihatan
39397,2.0,0.0020320157222062677,0.0,palai
41414,2.0,0.0020320157222062677,0.0,maximization
22184,2.0,0.0020320157222062677,0.0,kraaij
40579,2.0,0.0020320157222062677,0.0,ardus
41212,2.0,0.0020320157222062677,0.0,anouncement
22180,2.0,0.0020320157222062677,0.0,stansfield
44511,2.0,0.0020320157222062677,0.0,proposee
44516,2.0,0.0020320157222062677,0.0,textbausteinsammlung
20908,2.0,0.0020320157222062677,0.0,fribourg
44362,2.0,0.0020320157222062677,0.0,prognosis
40832,2.0,0.0020320157222062677,0.0,hilferty
44832,2.0,0.0020320157222062677,0.0,larousse
22987,2.0,0.0020320157222062677,0.0,cruel
39532,2.0,0.0020320157222062677,0.0,niepodlegloscus
22094,2.0,0.0020320157222062677,0.0,ffgbc
22216,2.0,0.0020320157222062677,0.0,pannonius
21012,2.0,0.0020320157222062677,0.0,rhetorically
44357,2.0,0.0020320157222062677,0.0,lefthead
41086,2.0,0.0020320157222062677,0.0,busch
21071,2.0,0.0020320157222062677,0.0,minster
40562,2.0,0.0020320157222062677,0.0,detachment
21069,2.0,0.0020320157222062677,0.0,espagne
40854,2.0,0.0020320157222062677,0.0,calque
22041,2.0,0.0020320157222062677,0.0,presley
21055,2.0,0.0020320157222062677,0.0,superfluous
21053,2.0,0.0020320157222062677,0.0,cordulum
38729,2.0,0.0020320157222062677,0.0,unintentional
22087,2.0,0.0020320157222062677,0.0,mixtec
40450,2.0,0.0020320157222062677,0.0,dash
23008,2.0,0.0020320157222062677,0.0,outgo
21023,2.0,0.0020320157222062677,0.0,keng
22073,2.0,0.0020320157222062677,0.0,nemeth
41168,2.0,0.0020320157222062677,0.0,folhome
44494,2.0,0.0020320157222062677,0.0,broach
23013,2.0,0.0020320157222062677,0.0,toshio
39406,2.0,0.0020320157222062677,0.0,europea
40564,2.0,0.0020320157222062677,0.0,kumiko
20608,2.0,0.0020320157222062677,0.0,textbasierten
44500,2.0,0.0020320157222062677,0.0,mackey
22078,2.0,0.0020320157222062677,0.0,christof
41415,2.0,0.0020320157222062677,0.0,willemyn
39407,2.0,0.0020320157222062677,0.0,abhay
40435,2.0,0.0020320157222062677,0.0,perro
23012,2.0,0.0020320157222062677,0.0,kanpat
22084,2.0,0.0020320157222062677,0.0,fludernik
40565,2.0,0.0020320157222062677,0.0,signum
44495,2.0,0.0020320157222062677,0.0,demoiselle
41417,2.0,0.0020320157222062677,0.0,bordeaux
41160,2.0,0.0020320157222062677,0.0,intentionality
40453,2.0,0.0020320157222062677,0.0,xiao
40563,2.0,0.0020320157222062677,0.0,verifiable
40409,2.0,0.0020320157222062677,0.0,benua
38622,2.0,0.0020320157222062677,0.0,uptake
40465,2.0,0.0020320157222062677,0.0,amelie
44491,2.0,0.0020320157222062677,0.0,alice
21051,2.0,0.0020320157222062677,0.0,arbeiten
