,LegitCount,MI,SpamCount,Term
31736,2.0,0.0025756823972832125,0.0,correlated
36113,2.0,0.0025756823972832125,0.0,protests
30015,2.0,0.0025756823972832125,0.0,rankin
39958,2.0,0.0025756823972832125,0.0,byron
39964,2.0,0.0025756823972832125,0.0,augusto
31220,2.0,0.0025756823972832125,0.0,alphalinguistica
31741,2.0,0.0025756823972832125,0.0,systactic
42349,2.0,0.0025756823972832125,0.0,fein
26981,2.0,0.0025756823972832125,0.0,courseload
30004,2.0,0.0025756823972832125,0.0,fakultaet
42378,2.0,0.0025756823972832125,0.0,grepyn
39083,2.0,0.0025756823972832125,0.0,cossacks
27046,2.0,0.0025756823972832125,0.0,koike
27047,2.0,0.0025756823972832125,0.0,bytter
39099,2.0,0.0025756823972832125,0.0,exigences
29990,2.0,0.0025756823972832125,0.0,carston
26090,2.0,0.0025756823972832125,0.0,anomalies
24839,2.0,0.0025756823972832125,0.0,interdiscipline
27051,2.0,0.0025756823972832125,0.0,mythology
34415,2.0,0.0025756823972832125,0.0,volumen
39088,2.0,0.0025756823972832125,0.0,yimam
39087,2.0,0.0025756823972832125,0.0,dowty
34409,2.0,0.0025756823972832125,0.0,paraphrasing
23616,2.0,0.0025756823972832125,0.0,flinders
31770,2.0,0.0025756823972832125,0.0,eterminer
35041,2.0,0.0025756823972832125,0.0,bump
27052,2.0,0.0025756823972832125,0.0,softwares
34408,2.0,0.0025756823972832125,0.0,stefano
31199,2.0,0.0025756823972832125,0.0,gilardi
23605,2.0,0.0025756823972832125,0.0,mansfield
23603,2.0,0.0025756823972832125,0.0,fisiak
27059,2.0,0.0025756823972832125,0.0,curricular
42420,2.0,0.0025756823972832125,0.0,unguided
27045,2.0,0.0025756823972832125,0.0,ladl
39144,2.0,0.0025756823972832125,0.0,psycholinguist
36139,2.0,0.0025756823972832125,0.0,sharpe
39138,2.0,0.0025756823972832125,0.0,sceptre
27016,2.0,0.0025756823972832125,0.0,iambs
39135,2.0,0.0025756823972832125,0.0,hilda
36122,2.0,0.0025756823972832125,0.0,spyridoula
39125,2.0,0.0025756823972832125,0.0,cremers
35040,2.0,0.0025756823972832125,0.0,nakornpathom
42400,2.0,0.0025756823972832125,0.0,nonsubject
24835,2.0,0.0025756823972832125,0.0,ecolang
34419,2.0,0.0025756823972832125,0.0,delayed
36137,2.0,0.0025756823972832125,0.0,seewald
39972,2.0,0.0025756823972832125,0.0,shal
35669,2.0,0.0025756823972832125,0.0,neighbourhood
26109,2.0,0.0025756823972832125,0.0,riel
30509,2.0,0.0025756823972832125,0.0,iftus
26097,2.0,0.0025756823972832125,0.0,paillard
39976,2.0,0.0025756823972832125,0.0,authenticity
42414,2.0,0.0025756823972832125,0.0,fregean
42416,2.0,0.0025756823972832125,0.0,moerdjik
30512,2.0,0.0025756823972832125,0.0,colltorcer
23487,2.0,0.0025756823972832125,0.0,entail
38987,2.0,0.0025756823972832125,0.0,cleave
31957,2.0,0.0025756823972832125,0.0,aaghbar
29879,2.0,0.0025756823972832125,0.0,eide
34255,2.0,0.0025756823972832125,0.0,sophie
40014,2.0,0.0025756823972832125,0.0,ambition
34254,2.0,0.0025756823972832125,0.0,engestrom
34252,2.0,0.0025756823972832125,0.0,termnet
38856,2.0,0.0025756823972832125,0.0,echevarria
27238,2.0,0.0025756823972832125,0.0,bilen
42704,2.0,0.0025756823972832125,0.0,interviewed
27240,2.0,0.0025756823972832125,0.0,linux
23351,2.0,0.0025756823972832125,0.0,springboards
30546,2.0,0.0025756823972832125,0.0,typeset
38851,2.0,0.0025756823972832125,0.0,escobar
31933,2.0,0.0025756823972832125,0.0,viking
40031,2.0,0.0025756823972832125,0.0,dynamical
36278,2.0,0.0025756823972832125,0.0,krapova
31133,2.0,0.0025756823972832125,0.0,parrot
27247,2.0,0.0025756823972832125,0.0,isla
23338,2.0,0.0025756823972832125,0.0,mccarus
31934,2.0,0.0025756823972832125,0.0,stennes
31935,2.0,0.0025756823972832125,0.0,textuales
24902,2.0,0.0025756823972832125,0.0,ideolect
23369,2.0,0.0025756823972832125,0.0,roscoe
38846,2.0,0.0025756823972832125,0.0,ulla
36258,2.0,0.0025756823972832125,0.0,windowing
23397,2.0,0.0025756823972832125,0.0,budwig
34273,2.0,0.0025756823972832125,0.0,alasa
23395,2.0,0.0025756823972832125,0.0,prefecture
42674,2.0,0.0025756823972832125,0.0,athelstan
23393,2.0,0.0025756823972832125,0.0,resumen
26041,2.0,0.0025756823972832125,0.0,mascheroni
42675,2.0,0.0025756823972832125,0.0,jatstraat
38875,2.0,0.0025756823972832125,0.0,vincenzi
35090,2.0,0.0025756823972832125,0.0,appo
38869,2.0,0.0025756823972832125,0.0,medskip
27218,2.0,0.0025756823972832125,0.0,studdert
27222,2.0,0.0025756823972832125,0.0,enye
42684,2.0,0.0025756823972832125,0.0,schaerlaekens
34265,2.0,0.0025756823972832125,0.0,sperberg
42685,2.0,0.0025756823972832125,0.0,willemyns
29883,2.0,0.0025756823972832125,0.0,assif
34262,2.0,0.0025756823972832125,0.0,grohmann
27224,2.0,0.0025756823972832125,0.0,documentstyle
23374,2.0,0.0025756823972832125,0.0,keitha
23336,2.0,0.0025756823972832125,0.0,facile
40041,2.0,0.0025756823972832125,0.0,britannica
24898,2.0,0.0025756823972832125,0.0,confronting
23309,2.0,0.0025756823972832125,0.0,geiri
29859,2.0,0.0025756823972832125,0.0,tandard
42753,2.0,0.0025756823972832125,0.0,francard
41038,2.0,0.0025756823972832125,0.0,antioquia
29855,2.0,0.0025756823972832125,0.0,witkos
42754,2.0,0.0025756823972832125,0.0,rationalist
26007,2.0,0.0025756823972832125,0.0,zabotkina
38831,2.0,0.0025756823972832125,0.0,pigeon
23301,2.0,0.0025756823972832125,0.0,characterizes
23299,2.0,0.0025756823972832125,0.0,stcloud
31131,2.0,0.0025756823972832125,0.0,cant
24918,2.0,0.0025756823972832125,0.0,natquik
42757,2.0,0.0025756823972832125,0.0,credible
42759,2.0,0.0025756823972832125,0.0,tseng
29851,2.0,0.0025756823972832125,0.0,parte
42760,2.0,0.0025756823972832125,0.0,canned
23294,2.0,0.0025756823972832125,0.0,origines
31953,2.0,0.0025756823972832125,0.0,vermont
42764,2.0,0.0025756823972832125,0.0,diphthongized
31956,2.0,0.0025756823972832125,0.0,dsrs
31946,2.0,0.0025756823972832125,0.0,lytton
34222,2.0,0.0025756823972832125,0.0,bunkyo
42717,2.0,0.0025756823972832125,0.0,kuncheva
23310,2.0,0.0025756823972832125,0.0,hats
42725,2.0,0.0025756823972832125,0.0,blass
38838,2.0,0.0025756823972832125,0.0,bonelli
42729,2.0,0.0025756823972832125,0.0,hoeppner
34227,2.0,0.0025756823972832125,0.0,ostertag
42730,2.0,0.0025756823972832125,0.0,gaston
42732,2.0,0.0025756823972832125,0.0,broadbent
23320,2.0,0.0025756823972832125,0.0,stevan
31942,2.0,0.0025756823972832125,0.0,strangers
34225,2.0,0.0025756823972832125,0.0,malek
42735,2.0,0.0025756823972832125,0.0,hyams
27263,2.0,0.0025756823972832125,0.0,rupee
36287,2.0,0.0025756823972832125,0.0,deduce
26010,2.0,0.0025756823972832125,0.0,shades
27264,2.0,0.0025756823972832125,0.0,morelli
23315,2.0,0.0025756823972832125,0.0,trojan
40045,2.0,0.0025756823972832125,0.0,contextualized
27267,2.0,0.0025756823972832125,0.0,recollections
27269,2.0,0.0025756823972832125,0.0,bach
42744,2.0,0.0025756823972832125,0.0,annonce
38889,2.0,0.0025756823972832125,0.0,considerees
34280,2.0,0.0025756823972832125,0.0,villetaneuse
23486,2.0,0.0025756823972832125,0.0,negev
31160,2.0,0.0025756823972832125,0.0,ricerca
39998,2.0,0.0025756823972832125,0.0,orthographically
42603,2.0,0.0025756823972832125,0.0,jukka
34323,2.0,0.0025756823972832125,0.0,bowling
38951,2.0,0.0025756823972832125,0.0,freedman
29917,2.0,0.0025756823972832125,0.0,midlands
36221,2.0,0.0025756823972832125,0.0,arnagardur
34318,2.0,0.0025756823972832125,0.0,brookline
31870,2.0,0.0025756823972832125,0.0,paff
27163,2.0,0.0025756823972832125,0.0,bokamba
35648,2.0,0.0025756823972832125,0.0,derogatory
38938,2.0,0.0025756823972832125,0.0,mulder
38937,2.0,0.0025756823972832125,0.0,chiharu
34302,2.0,0.0025756823972832125,0.0,cautious
23453,2.0,0.0025756823972832125,0.0,unievrsity
38935,2.0,0.0025756823972832125,0.0,feiner
34298,2.0,0.0025756823972832125,0.0,jagmur
31887,2.0,0.0025756823972832125,0.0,compendium
34296,2.0,0.0025756823972832125,0.0,religions
27177,2.0,0.0025756823972832125,0.0,klemola
26051,2.0,0.0025756823972832125,0.0,athenian
42601,2.0,0.0025756823972832125,0.0,northfield
31893,2.0,0.0025756823972832125,0.0,darkness
23465,2.0,0.0025756823972832125,0.0,pollutant
38982,2.0,0.0025756823972832125,0.0,malouf
34355,2.0,0.0025756823972832125,0.0,viewpoints
39993,2.0,0.0025756823972832125,0.0,bitmap
26054,2.0,0.0025756823972832125,0.0,functionalities
36206,2.0,0.0025756823972832125,0.0,ptas
42588,2.0,0.0025756823972832125,0.0,outright
27152,2.0,0.0025756823972832125,0.0,antworth
35650,2.0,0.0025756823972832125,0.0,naohiro
38966,2.0,0.0025756823972832125,0.0,masayoshi
34336,2.0,0.0025756823972832125,0.0,romano
27154,2.0,0.0025756823972832125,0.0,quinn
38963,2.0,0.0025756823972832125,0.0,lesourd
42595,2.0,0.0025756823972832125,0.0,preferring
34332,2.0,0.0025756823972832125,0.0,unfilled
36210,2.0,0.0025756823972832125,0.0,dollerup
24883,2.0,0.0025756823972832125,0.0,councils
23468,2.0,0.0025756823972832125,0.0,slush
23467,2.0,0.0025756823972832125,0.0,berry
34327,2.0,0.0025756823972832125,0.0,soliloquies
23443,2.0,0.0025756823972832125,0.0,feminines
42628,2.0,0.0025756823972832125,0.0,nynorsk
23399,2.0,0.0025756823972832125,0.0,groat
42654,2.0,0.0025756823972832125,0.0,goethe
36240,2.0,0.0025756823972832125,0.0,matsui
26044,2.0,0.0025756823972832125,0.0,holmback
42655,2.0,0.0025756823972832125,0.0,laptop
34283,2.0,0.0025756823972832125,0.0,constructionism
27208,2.0,0.0025756823972832125,0.0,endeavor
42658,2.0,0.0025756823972832125,0.0,segerberg
33145,2.0,0.0025756823972832125,0.0,supervisors
42663,2.0,0.0025756823972832125,0.0,dowker
36246,2.0,0.0025756823972832125,0.0,weekends
23408,2.0,0.0025756823972832125,0.0,technologist
42667,2.0,0.0025756823972832125,0.0,tenggara
26043,2.0,0.0025756823972832125,0.0,informe
23406,2.0,0.0025756823972832125,0.0,rico
31148,2.0,0.0025756823972832125,0.0,nakazawa
27213,2.0,0.0025756823972832125,0.0,ahlqvist
38899,2.0,0.0025756823972832125,0.0,thien
31921,2.0,0.0025756823972832125,0.0,xxth
23401,2.0,0.0025756823972832125,0.0,petitto
38896,2.0,0.0025756823972832125,0.0,adnominal
23417,2.0,0.0025756823972832125,0.0,galway
42652,2.0,0.0025756823972832125,0.0,alam
38934,2.0,0.0025756823972832125,0.0,narin
42649,2.0,0.0025756823972832125,0.0,handedly
38930,2.0,0.0025756823972832125,0.0,ryck
27182,2.0,0.0025756823972832125,0.0,laughing
23438,2.0,0.0025756823972832125,0.0,coswl
24889,2.0,0.0025756823972832125,0.0,headword
23435,2.0,0.0025756823972832125,0.0,jaspaert
38923,2.0,0.0025756823972832125,0.0,memos
29912,2.0,0.0025756823972832125,0.0,recognizable
41052,2.0,0.0025756823972832125,0.0,molani
42633,2.0,0.0025756823972832125,0.0,seductive
27192,2.0,0.0025756823972832125,0.0,rinvolucri
30537,2.0,0.0025756823972832125,0.0,brewer
23429,2.0,0.0025756823972832125,0.0,polls
23428,2.0,0.0025756823972832125,0.0,aircraft
30540,2.0,0.0025756823972832125,0.0,aharris
42634,2.0,0.0025756823972832125,0.0,oeser
29903,2.0,0.0025756823972832125,0.0,colloques
36238,2.0,0.0025756823972832125,0.0,disorder
24893,2.0,0.0025756823972832125,0.0,niveau
38917,2.0,0.0025756823972832125,0.0,proximate
36275,2.0,0.0025756823972832125,0.0,afghanistan
0,2.0,0.0025756823972832125,0.0,diez
22374,2.0,0.0025756823972832125,0.0,instantiates
11748,2.0,0.0025756823972832125,0.0,nadeu
4291,2.0,0.0025756823972832125,0.0,avnoja
2019,2.0,0.0025756823972832125,0.0,polemicist
8479,2.0,0.0025756823972832125,0.0,sdfncr
4289,2.0,0.0025756823972832125,0.0,tognini
4287,2.0,0.0025756823972832125,0.0,ciudad
8472,2.0,0.0025756823972832125,0.0,immler
6480,2.0,0.0025756823972832125,0.0,siamak
8470,2.0,0.0025756823972832125,0.0,destined
4284,2.0,0.0025756823972832125,0.0,billk
2026,2.0,0.0025756823972832125,0.0,teeny
13914,2.0,0.0025756823972832125,0.0,exponence
6486,2.0,0.0025756823972832125,0.0,wsuipa
16417,2.0,0.0025756823972832125,0.0,rocca
8456,2.0,0.0025756823972832125,0.0,dobnikar
18985,2.0,0.0025756823972832125,0.0,pendidikan
11741,2.0,0.0025756823972832125,0.0,matematica
18979,2.0,0.0025756823972832125,0.0,cell
18977,2.0,0.0025756823972832125,0.0,willard
8444,2.0,0.0025756823972832125,0.0,nesset
16432,2.0,0.0025756823972832125,0.0,baumer
11747,2.0,0.0025756823972832125,0.0,sundheim
6479,2.0,0.0025756823972832125,0.0,hendler
11720,2.0,0.0025756823972832125,0.0,autonome
11719,2.0,0.0025756823972832125,0.0,creolistics
2005,2.0,0.0025756823972832125,0.0,contiguous
11694,2.0,0.0025756823972832125,0.0,lebrun
11695,2.0,0.0025756823972832125,0.0,forschung
19044,2.0,0.0025756823972832125,0.0,abugge
11697,2.0,0.0025756823972832125,0.0,cunha
19037,2.0,0.0025756823972832125,0.0,clari
6464,2.0,0.0025756823972832125,0.0,etienne
8495,2.0,0.0025756823972832125,0.0,unmaking
4306,2.0,0.0025756823972832125,0.0,jaars
8493,2.0,0.0025756823972832125,0.0,evunix
11706,2.0,0.0025756823972832125,0.0,untouched
8483,2.0,0.0025756823972832125,0.0,mendes
11710,2.0,0.0025756823972832125,0.0,chaud
2009,2.0,0.0025756823972832125,0.0,daughters
16398,2.0,0.0025756823972832125,0.0,snchez
11713,2.0,0.0025756823972832125,0.0,signpost
11715,2.0,0.0025756823972832125,0.0,schallen
4299,2.0,0.0025756823972832125,0.0,matsda
8489,2.0,0.0025756823972832125,0.0,entra
4297,2.0,0.0025756823972832125,0.0,barrena
6477,2.0,0.0025756823972832125,0.0,tensed
18972,2.0,0.0025756823972832125,0.0,rozenblit
16435,2.0,0.0025756823972832125,0.0,apparatus
1990,2.0,0.0025756823972832125,0.0,merci
18970,2.0,0.0025756823972832125,0.0,paradigmes
13887,2.0,0.0025756823972832125,0.0,condemning
16458,2.0,0.0025756823972832125,0.0,ipso
18935,2.0,0.0025756823972832125,0.0,scanworx
11799,2.0,0.0025756823972832125,0.0,feast
16459,2.0,0.0025756823972832125,0.0,intact
11802,2.0,0.0025756823972832125,0.0,pusch
4248,2.0,0.0025756823972832125,0.0,triangle
18929,2.0,0.0025756823972832125,0.0,schulun
18927,2.0,0.0025756823972832125,0.0,publier
13880,2.0,0.0025756823972832125,0.0,mohd
11808,2.0,0.0025756823972832125,0.0,apostrophised
2087,2.0,0.0025756823972832125,0.0,johnstone
11812,2.0,0.0025756823972832125,0.0,wiesbaden
18921,2.0,0.0025756823972832125,0.0,martes
11813,2.0,0.0025756823972832125,0.0,giuliani
8398,2.0,0.0025756823972832125,0.0,pawley
4240,2.0,0.0025756823972832125,0.0,myanmar
6521,2.0,0.0025756823972832125,0.0,intruders
2095,2.0,0.0025756823972832125,0.0,kroll
13878,2.0,0.0025756823972832125,0.0,hardbound
11820,2.0,0.0025756823972832125,0.0,cambodia
11794,2.0,0.0025756823972832125,0.0,heinamaki
11791,2.0,0.0025756823972832125,0.0,rubric
13888,2.0,0.0025756823972832125,0.0,margareta
11762,2.0,0.0025756823972832125,0.0,semarang
2040,2.0,0.0025756823972832125,0.0,abusch
2041,2.0,0.0025756823972832125,0.0,boer
11749,2.0,0.0025756823972832125,0.0,provisoire
16436,2.0,0.0025756823972832125,0.0,waterman
4270,2.0,0.0025756823972832125,0.0,casos
16440,2.0,0.0025756823972832125,0.0,krone
8438,2.0,0.0025756823972832125,0.0,irisa
8437,2.0,0.0025756823972832125,0.0,modalites
11760,2.0,0.0025756823972832125,0.0,inlg
4268,2.0,0.0025756823972832125,0.0,vainikka
8422,2.0,0.0025756823972832125,0.0,ugrilainen
11765,2.0,0.0025756823972832125,0.0,permitting
8435,2.0,0.0025756823972832125,0.0,onico
8431,2.0,0.0025756823972832125,0.0,lingdept
8430,2.0,0.0025756823972832125,0.0,episodes
16449,2.0,0.0025756823972832125,0.0,resumption
16452,2.0,0.0025756823972832125,0.0,beng
2068,2.0,0.0025756823972832125,0.0,colombat
2069,2.0,0.0025756823972832125,0.0,pleases
18941,2.0,0.0025756823972832125,0.0,critic
8502,2.0,0.0025756823972832125,0.0,cath
19048,2.0,0.0025756823972832125,0.0,scanting
15907,2.0,0.0025756823972832125,0.0,kwangju
4359,2.0,0.0025756823972832125,0.0,deceased
1866,2.0,0.0025756823972832125,0.0,tsuchida
1867,2.0,0.0025756823972832125,0.0,ploch
19161,2.0,0.0025756823972832125,0.0,ciges
6423,2.0,0.0025756823972832125,0.0,spielmann
8598,2.0,0.0025756823972832125,0.0,starke
19157,2.0,0.0025756823972832125,0.0,tata
1871,2.0,0.0025756823972832125,0.0,nakajima
11598,2.0,0.0025756823972832125,0.0,groeningen
8594,2.0,0.0025756823972832125,0.0,anger
1891,2.0,0.0025756823972832125,0.0,generics
13971,2.0,0.0025756823972832125,0.0,mangi
19148,2.0,0.0025756823972832125,0.0,sharpen
19143,2.0,0.0025756823972832125,0.0,gatech
8585,2.0,0.0025756823972832125,0.0,cacador
11612,2.0,0.0025756823972832125,0.0,helmantel
8584,2.0,0.0025756823972832125,0.0,fiscal
4367,2.0,0.0025756823972832125,0.0,asha
19128,2.0,0.0025756823972832125,0.0,causley
4363,2.0,0.0025756823972832125,0.0,hutton
8581,2.0,0.0025756823972832125,0.0,acclaim
8578,2.0,0.0025756823972832125,0.0,ferraresi
4377,2.0,0.0025756823972832125,0.0,kochetov
16313,2.0,0.0025756823972832125,0.0,idealization
1863,2.0,0.0025756823972832125,0.0,jamaican
19187,2.0,0.0025756823972832125,0.0,exemplaires
8619,2.0,0.0025756823972832125,0.0,aufruf
11566,2.0,0.0025756823972832125,0.0,engel
8617,2.0,0.0025756823972832125,0.0,aikawa
19202,2.0,0.0025756823972832125,0.0,dutton
16297,2.0,0.0025756823972832125,0.0,varia
1846,2.0,0.0025756823972832125,0.0,midday
11572,2.0,0.0025756823972832125,0.0,unfalsifiable
8610,2.0,0.0025756823972832125,0.0,habilitation
13983,2.0,0.0025756823972832125,0.0,artola
19183,2.0,0.0025756823972832125,0.0,vious
1862,2.0,0.0025756823972832125,0.0,erscheint
16307,2.0,0.0025756823972832125,0.0,nikolas
11582,2.0,0.0025756823972832125,0.0,jmccarthy
11583,2.0,0.0025756823972832125,0.0,mclarty
8605,2.0,0.0025756823972832125,0.0,freed
13980,2.0,0.0025756823972832125,0.0,heald
8603,2.0,0.0025756823972832125,0.0,superieure
1859,2.0,0.0025756823972832125,0.0,barskaitiki
6420,2.0,0.0025756823972832125,0.0,gros
6421,2.0,0.0025756823972832125,0.0,oucs
1908,2.0,0.0025756823972832125,0.0,almqvist
19121,2.0,0.0025756823972832125,0.0,vijayshanker
13930,2.0,0.0025756823972832125,0.0,markings
11619,2.0,0.0025756823972832125,0.0,rivista
8540,2.0,0.0025756823972832125,0.0,envio
13944,2.0,0.0025756823972832125,0.0,turkana
8536,2.0,0.0025756823972832125,0.0,supplementing
16362,2.0,0.0025756823972832125,0.0,dialling
16363,2.0,0.0025756823972832125,0.0,dice
16375,2.0,0.0025756823972832125,0.0,unreduced
19073,2.0,0.0025756823972832125,0.0,ahold
4315,2.0,0.0025756823972832125,0.0,oskar
13937,2.0,0.0025756823972832125,0.0,lehtola
19070,2.0,0.0025756823972832125,0.0,maestripieri
1975,2.0,0.0025756823972832125,0.0,wlodek
11681,2.0,0.0025756823972832125,0.0,disbelief
19068,2.0,0.0025756823972832125,0.0,angleterre
19067,2.0,0.0025756823972832125,0.0,stora
4314,2.0,0.0025756823972832125,0.0,puschino
1978,2.0,0.0025756823972832125,0.0,berbeco
6457,2.0,0.0025756823972832125,0.0,braunmueller
13932,2.0,0.0025756823972832125,0.0,blankets
11683,2.0,0.0025756823972832125,0.0,natuerlicher
11686,2.0,0.0025756823972832125,0.0,paniscus
8509,2.0,0.0025756823972832125,0.0,algeo
6451,2.0,0.0025756823972832125,0.0,hannas
11661,2.0,0.0025756823972832125,0.0,lumiere
4337,2.0,0.0025756823972832125,0.0,thrive
11632,2.0,0.0025756823972832125,0.0,exterior
4357,2.0,0.0025756823972832125,0.0,gore
1910,2.0,0.0025756823972832125,0.0,qualifikation
1913,2.0,0.0025756823972832125,0.0,reconstructable
19106,2.0,0.0025756823972832125,0.0,lodged
16343,2.0,0.0025756823972832125,0.0,dentro
16345,2.0,0.0025756823972832125,0.0,delegate
8566,2.0,0.0025756823972832125,0.0,revues
4349,2.0,0.0025756823972832125,0.0,alderete
16346,2.0,0.0025756823972832125,0.0,leland
16349,2.0,0.0025756823972832125,0.0,historischen
4338,2.0,0.0025756823972832125,0.0,implicates
6443,2.0,0.0025756823972832125,0.0,verbales
1935,2.0,0.0025756823972832125,0.0,anyhow
8557,2.0,0.0025756823972832125,0.0,lola
11641,2.0,0.0025756823972832125,0.0,hollebrandse
8555,2.0,0.0025756823972832125,0.0,unhelpful
11649,2.0,0.0025756823972832125,0.0,schwink
16353,2.0,0.0025756823972832125,0.0,posing
13947,2.0,0.0025756823972832125,0.0,lucy
8548,2.0,0.0025756823972832125,0.0,struijke
13873,2.0,0.0025756823972832125,0.0,etant
18911,2.0,0.0025756823972832125,0.0,nahavandi
16493,2.0,0.0025756823972832125,0.0,educacao
11989,2.0,0.0025756823972832125,0.0,fullana
13787,2.0,0.0025756823972832125,0.0,athena
4144,2.0,0.0025756823972832125,0.0,gypsies
2245,2.0,0.0025756823972832125,0.0,prologue
2247,2.0,0.0025756823972832125,0.0,interprtation
8237,2.0,0.0025756823972832125,0.0,urdu
16608,2.0,0.0025756823972832125,0.0,etchemendy
6617,2.0,0.0025756823972832125,0.0,degif
11974,2.0,0.0025756823972832125,0.0,englebretson
16610,2.0,0.0025756823972832125,0.0,ormazabal
6619,2.0,0.0025756823972832125,0.0,superordinate
4133,2.0,0.0025756823972832125,0.0,arturo
6624,2.0,0.0025756823972832125,0.0,diku
6625,2.0,0.0025756823972832125,0.0,djamouri
16614,2.0,0.0025756823972832125,0.0,reintges
2258,2.0,0.0025756823972832125,0.0,mobilize
2261,2.0,0.0025756823972832125,0.0,slovene
16619,2.0,0.0025756823972832125,0.0,swinburne
18705,2.0,0.0025756823972832125,0.0,fused
8219,2.0,0.0025756823972832125,0.0,salikoko
4126,2.0,0.0025756823972832125,0.0,talmudic
2265,2.0,0.0025756823972832125,0.0,fortiori
11965,2.0,0.0025756823972832125,0.0,gombito
18734,2.0,0.0025756823972832125,0.0,interior
18735,2.0,0.0025756823972832125,0.0,rochemont
13795,2.0,0.0025756823972832125,0.0,coriolanus
18766,2.0,0.0025756823972832125,0.0,pdaniels
16577,2.0,0.0025756823972832125,0.0,muskens
8277,2.0,0.0025756823972832125,0.0,rhode
2217,2.0,0.0025756823972832125,0.0,maja
8276,2.0,0.0025756823972832125,0.0,georgakopoulou
13800,2.0,0.0025756823972832125,0.0,subsistence
6595,2.0,0.0025756823972832125,0.0,intricate
18755,2.0,0.0025756823972832125,0.0,pierette
2218,2.0,0.0025756823972832125,0.0,alliteration
8268,2.0,0.0025756823972832125,0.0,enjoys
11964,2.0,0.0025756823972832125,0.0,stonham
11955,2.0,0.0025756823972832125,0.0,kurfess
6603,2.0,0.0025756823972832125,0.0,carnate
4152,2.0,0.0025756823972832125,0.0,casilla
2235,2.0,0.0025756823972832125,0.0,expedition
18738,2.0,0.0025756823972832125,0.0,truthfully
11960,2.0,0.0025756823972832125,0.0,consternation
2237,2.0,0.0025756823972832125,0.0,informer
11962,2.0,0.0025756823972832125,0.0,tbingen
8260,2.0,0.0025756823972832125,0.0,examinations
13763,2.0,0.0025756823972832125,0.0,ferrater
4123,2.0,0.0025756823972832125,0.0,yugoslavia
11829,2.0,0.0025756823972832125,0.0,intersect
2272,2.0,0.0025756823972832125,0.0,schul
13746,2.0,0.0025756823972832125,0.0,melissa
6650,2.0,0.0025756823972832125,0.0,alaa
18641,2.0,0.0025756823972832125,0.0,critiques
4098,2.0,0.0025756823972832125,0.0,swilliam
18640,2.0,0.0025756823972832125,0.0,tezukayama
16648,2.0,0.0025756823972832125,0.0,ciesas
12033,2.0,0.0025756823972832125,0.0,counterfactuality
18636,2.0,0.0025756823972832125,0.0,fallacious
18633,2.0,0.0025756823972832125,0.0,lehman
12036,2.0,0.0025756823972832125,0.0,kijk
2315,2.0,0.0025756823972832125,0.0,chairmanship
2316,2.0,0.0025756823972832125,0.0,roslyn
18628,2.0,0.0025756823972832125,0.0,specializations
16654,2.0,0.0025756823972832125,0.0,marquez
6651,2.0,0.0025756823972832125,0.0,adventurous
2327,2.0,0.0025756823972832125,0.0,irrespective
2329,2.0,0.0025756823972832125,0.0,grandfather
16658,2.0,0.0025756823972832125,0.0,govindaraju
8179,2.0,0.0025756823972832125,0.0,impermissible
12060,2.0,0.0025756823972832125,0.0,caviglia
8171,2.0,0.0025756823972832125,0.0,aranovich
12024,2.0,0.0025756823972832125,0.0,fixing
18652,2.0,0.0025756823972832125,0.0,stowe
8196,2.0,0.0025756823972832125,0.0,dickey
13754,2.0,0.0025756823972832125,0.0,linguistiek
13759,2.0,0.0025756823972832125,0.0,rory
8209,2.0,0.0025756823972832125,0.0,chinatsu
18692,2.0,0.0025756823972832125,0.0,lorand
18691,2.0,0.0025756823972832125,0.0,intensifies
8208,2.0,0.0025756823972832125,0.0,rjean
18685,2.0,0.0025756823972832125,0.0,prosaic
18683,2.0,0.0025756823972832125,0.0,morphophonemic
12004,2.0,0.0025756823972832125,0.0,crysmann
12010,2.0,0.0025756823972832125,0.0,shapiro
6643,2.0,0.0025756823972832125,0.0,chip
18660,2.0,0.0025756823972832125,0.0,doeleman
16632,2.0,0.0025756823972832125,0.0,rial
18671,2.0,0.0025756823972832125,0.0,guns
4116,2.0,0.0025756823972832125,0.0,yamazatocho
2290,2.0,0.0025756823972832125,0.0,superceded
12019,2.0,0.0025756823972832125,0.0,tomaso
2294,2.0,0.0025756823972832125,0.0,cassian
2295,2.0,0.0025756823972832125,0.0,gerund
4106,2.0,0.0025756823972832125,0.0,pentonville
2298,2.0,0.0025756823972832125,0.0,sociales
4161,2.0,0.0025756823972832125,0.0,fieldworkers
6594,2.0,0.0025756823972832125,0.0,firthian
13808,2.0,0.0025756823972832125,0.0,clarifies
13810,2.0,0.0025756823972832125,0.0,westview
13852,2.0,0.0025756823972832125,0.0,gottfried
11862,2.0,0.0025756823972832125,0.0,confronter
11864,2.0,0.0025756823972832125,0.0,iconic
8338,2.0,0.0025756823972832125,0.0,keesing
11866,2.0,0.0025756823972832125,0.0,dufour
8336,2.0,0.0025756823972832125,0.0,engdep
13849,2.0,0.0025756823972832125,0.0,construal
6551,2.0,0.0025756823972832125,0.0,raining
18840,2.0,0.0025756823972832125,0.0,schulz
16528,2.0,0.0025756823972832125,0.0,nedzad
18834,2.0,0.0025756823972832125,0.0,consulter
18833,2.0,0.0025756823972832125,0.0,rosta
2137,2.0,0.0025756823972832125,0.0,meylan
